timestamp,best_bid,best_ask,low_price,high_price,buy_volume,sell_volume
1640049306824,1.2315,1.2316,1.2313,1.2316,2010,539
1640049307865,1.2313,1.2314,1.2314,1.2315,20,456
1640049308896,1.2314,1.2315,0.0,0.0,0,0
1640049309956,1.2314,1.2315,0.0,0.0,0,0
1640049311072,1.2314,1.2315,0.0,0.0,0,0
1640049312126,1.2314,1.2315,1.2314,1.2315,2436,25
1640049313199,1.2314,1.2315,0.0,0.0,0,0
1640049314239,1.2316,1.2317,1.2315,1.2316,2300,0
1640049315260,1.2318,1.2319,1.2316,1.2318,1132,963
1640049316301,1.2318,1.2319,1.2319,1.2319,44,0
1640049317303,1.2318,1.2319,1.2319,1.2319,40,0
1640049318345,1.232,1.2322,1.2319,1.2321,15334,0
1640049319382,1.2321,1.2322,1.232,1.2322,273,564
1640049320412,1.232,1.2321,1.232,1.2321,5,481
1640049321435,1.2321,1.2322,1.2321,1.2322,5412,40
1640049322491,1.2321,1.2322,0.0,0.0,0,0
1640049323516,1.2321,1.2322,0.0,0.0,0,0
1640049324582,1.2321,1.2322,0.0,0.0,0,0
1640049325662,1.2323,1.2324,1.2322,1.2324,2462,22
1640049326739,1.2323,1.2324,0.0,0.0,0,0
1640049327787,1.2322,1.2323,1.232,1.2324,5,8419
1640049328843,1.2322,1.2323,0.0,0.0,0,0
1640049329921,1.2322,1.2323,0.0,0.0,0,0
1640049330943,1.2323,1.2324,1.2322,1.2324,49,5
1640049331972,1.2325,1.2326,1.2324,1.2327,1944,0
1640049332991,1.2326,1.2327,1.2325,1.2327,1063,7
1640049334022,1.2326,1.2327,0.0,0.0,0,0
1640049335096,1.2326,1.2327,0.0,0.0,0,0
1640049336147,1.2323,1.2324,1.2325,1.2326,0,359
1640049337204,1.2323,1.2324,1.2324,1.2324,638,0
1640049338248,1.2323,1.2326,1.2324,1.2325,306,0
1640049339280,1.2325,1.2326,1.2324,1.2326,462,0
1640049340325,1.2326,1.2327,1.2326,1.2327,3361,0
1640049341361,1.2323,1.2324,1.2324,1.2326,6,460
1640049342394,1.2322,1.2323,1.2323,1.2323,5,653
1640049343476,1.2325,1.2327,1.2323,1.2327,25619,1640
1640049344487,1.2328,1.2329,1.2328,1.2328,3502,0
1640049345510,1.233,1.2331,1.2329,1.233,464,0
1640049346526,1.2335,1.2336,1.2331,1.2335,3335,0
1640049347564,1.2337,1.2338,1.2336,1.2338,5927,0
1640049348604,1.2337,1.2338,1.2337,1.2337,0,390
1640049349622,1.2332,1.2334,1.2333,1.2337,6205,4382
1640049350670,1.2333,1.2334,1.2332,1.2334,1712,60
1640049351828,1.2334,1.2335,1.2334,1.2334,470,0
1640049352954,1.2334,1.2335,1.2335,1.2335,656,0
1640049354032,1.2334,1.2335,1.2334,1.2335,176,269
1640049355057,1.2334,1.2335,1.2334,1.2334,0,6
1640049356131,1.2331,1.2332,1.2332,1.2336,3281,3564
1640049357183,1.2332,1.2333,1.2331,1.2333,878,1250
1640049358228,1.2334,1.2335,1.2333,1.2334,261,0
1640049359292,1.2334,1.2335,1.2334,1.2334,0,25
1640049360300,1.2334,1.2335,0.0,0.0,0,0
1640049361427,1.2334,1.2335,1.2335,1.2335,199,0
1640049362473,1.2334,1.2335,1.2335,1.2335,763,0
1640049363531,1.2331,1.2333,1.2331,1.2334,0,16336
1640049364556,1.233,1.2331,0.0,0.0,0,0
